id_localidad;nombre;cp;id_provincia
14119170;Pozo del Molle;0;14
14119180;Rincón;0;14
14119190;Río Segundo;0;14
14119200;Santiago Temple;0;14
14119210;Villa del Rosario;0;14
14126010;Ambul;0;14
14126020;Arroyo Los Patos;0;14
14126030;El Huayco;0;14
14126040;La Cortadera;0;14
14126050;Las Calles;0;14
14126060;Las Oscuras;0;14
14126070;Las Rabonas;0;14
14126080;Los Callejones;0;14
14126090;Mina Clavero;0;14
14126100;Mussi;0;14
14126110;Nono;0;14
14126120;Panaholma;0;14
14126130;San Huberto;0;14
14126140;San Lorenzo;0;14
14126150;San Martín;0;14
14126160;San Pedro;0;14
14126170;San Vicente;0;14
14126180;Sauce Arriba;0;14
14126190;Tasna;0;14
14126200;Villa Cura Brochero;0;14
14126210;Villa Sarmiento;0;14
14133010;Conlara;0;14
14133030;Cruz Caña;0;14
14133040;Dos Arroyos;0;14
14133050;El Pantanillo;0;14
14133060;La Paz;0;14
14133070;La Población;0;14
14133080;La Ramada;0;14
14133090;La Travesía;0;14
14133095;Las Chacras;0;14
14133100;Las Tapias;0;14
14133105;Loma Bola;0;14
14133110;Los Cerrillos;0;14
14133120;Los Hornillos;0;14
14133130;Los Molles;0;14
14133150;Luyaba;0;14
14133155;Quebracho Ladeado;0;14
14133160;Quebrada de los Pozos;0;14
14133170;San Javier y Yacanto;0;14
14133180;San José;0;14
14133190;Villa de las Rosas;0;14
14133190;Villa de las Rosas;0;14
14133190;Villa de las Rosas;0;14
14133190;Villa de las Rosas;0;14
14133190;Villa de las Rosas;0;14
14133190;Villa de las Rosas;0;14
14133200;Villa Dolores;0;14
14133210;Villa La Viña;0;14
14140010;Alicia;0;14
14140020;Altos de Chipión;0;14
14140030;Arroyito;0;14
14140040;Balnearia;0;14
14140050;Brinkmann;0;14
14140060;Colonia Anita;0;14
14140070;Colonia 10 de Julio;0;14
14140080;Colonia Las Pichanas;0;14
14140090;Colonia Marina;0;14
14140100;Colonia Prosperidad;0;14
14140110;Colonia San Bartolomé;0;14
14140120;Colonia San Pedro;0;14
14140130;Colonia Santa María;0;14
14140140;Colonia Valtelina;0;14
14140150;Colonia Vignaud;0;14
14140160;Devoto;0;14
14140170;El Arañado;0;14
14140180;El Fortín;0;14
14140190;El Fuertecito;0;14
14140200;El Tío;0;14
14140210;Estación Luxardo;0;14
14140215;Colonia Iturraspe;0;14
14140220;Freyre;0;14
14140230;La Francia;0;14
14140240;La Paquita;0;14
14140250;La Tordilla;0;14
14140260;Las Varas;0;14
14140270;Las Varillas;0;14
14140280;Marull;0;14
14140290;Miramar;0;14
14140300;Morteros;0;14
14140310;Plaza Luxardo;0;14
14140320;Plaza San Francisco;0;14
14140330;Porteña;0;14
14140340;Quebracho Herrado;0;14
14140350;Sacanta;0;14
14140360;San Francisco;0;14
14140370;Saturnino María Laspiur;0;14
14140380;Seeber;0;14
14140390;Toro Pujio;0;14
14140400;Tránsito;0;14
14140420;Villa Concepción del Tío;0;14
14140430;Villa del Tránsito;0;14
14140440;Villa San Esteban;0;14
14147010;Alta Gracia;0;14
14147020;Anisacate;0;14
14147030;Barrio Gilbert (1º de Mayo) - Tejas Tres;0;14
14147030;Barrio Gilbert (1º de Mayo) - Tejas Tres;0;14
14147030;Barrio Gilbert (1º de Mayo) - Tejas Tres;0;14
14147050;Bouwer;0;14
14147055;Campos del Virrey;0;14
14147060;Caseros Centro;0;14
14147065;Causana;0;14
14147070;Costa Azul;0;14
14147080;Despeñaderos;0;14
14147090;Dique Chico;0;14
14147095;El Potrerillo;0;14
14147100;Falda del Cañete;0;14
14147110;Falda del Carmen;0;14
14147115;José de la Quintana;0;14
14147120;La Boca del Río;0;14
14147130;La Carbonada;0;14
14147150;La Paisanita;0;14
14147160;La Perla;0;14
14147170;La Rancherita y Las Cascadas;0;14
14147180;La Serranita;0;14
14147190;Los Cedros;0;14
14147190;Los Cedros;0;14
14147190;Los Cedros;0;14
14147200;Lozada;0;14
14147210;Malagueño;0;14
14147217;Milenica;0;14
14147220;Monte Ralo;0;14
14147230;Potrero de Garay;0;14
14147240;Rafael García;0;14
14147250;San Clemente;0;14
14147260;San Nicolás - Tierra Alta;0;14
14147260;San Nicolás - Tierra Alta;0;14
14147260;San Nicolás - Tierra Alta;0;14
14147270;Socavones;0;14
14147280;Toledo;0;14
14147290;Valle Alegre;0;14
14147300;Valle de Anisacate;0;14
14147310;Villa Ciudad de América;0;14
14147310;Villa Ciudad de América;0;14
14147310;Villa Ciudad de América;0;14
14147320;Villa del Prado;0;14
14147320;Villa del Prado;0;14
14147320;Villa del Prado;0;14
14147330;Villa La Bolsa;0;14
14147340;Villa Los Aromos;0;14
14147350;Villa Parque Santa Ana;0;14
14147350;Villa Parque Santa Ana;0;14
14147350;Villa Parque Santa Ana;0;14
14147360;Villa San Isidro;0;14
14147370;Villa Sierras De Oro;0;14
14147380;Yocsina;0;14
14154010;Caminiaga;0;14
14154030;Chuña Huasi;0;14
14154040;Pozo Nuevo;0;14
14154050;San Francisco del Chañar;0;14
14161010;Almafuerte;0;14
14161020;Colonia Almada;0;14
14161030;Corralito;0;14
14161040;Dalmacio Vélez;0;14
14161050;General Fotheringham;0;14
14161060;Hernando;0;14
14161070;James Craik;0;14
14161080;Las Isletillas;0;14
14161090;Las Perdices;0;14
14161100;Los Zorros;0;14
14161110;Oliva;0;14
14161120;Pampayasta Norte;0;14
14161130;Pampayasta Sud;0;14
14161140;Punta del Agua;0;14
14161150;Río Tercero;0;14
14161160;Tancacha;0;14
14161170;Villa Ascasubi;0;14
14168010;Candelaria Sur;0;14
14168020;Cañada de Luque;0;14
14168030;Capilla de Sitón;0;14
14168040;La Pampa;0;14
14168060;Las Peñas;0;14
14168070;Los Mistoles;0;14
14168080;Santa Catalina;0;14
14168090;Sarmiento;0;14
14168100;Simbolar;0;14
14168110;Sinsacate;0;14
14168120;Villa del Totoral;0;14
14175020;Churqui Cañada;0;14
14175030;El Rodeo;0;14
14175040;El Tuscal;0;14
14175050;Las Arrias;0;14
14175060;Lucio V. Mansilla;0;14
14175070;Rosario del Saladillo;0;14
14175080;San José de la Dormida;0;14
14175090;San José de las Salinas;0;14
14175100;San Pedro Norte;0;14
14175110;Villa Tulumba;0;14
14182010;Aldea Santa María;0;14
14182020;Alto Alegre;0;14
14182030;Ana Zumarán;0;14
14182040;Ballesteros;0;14
14182050;Ballesteros Sud;0;14
14182060;Bell Ville;0;14
14182070;Benjamín Gould;0;14
14182080;Canals;0;14
14182090;Chilibroste;0;14
14182100;Cintra;0;14
14182110;Colonia Bismarck;0;14
14182120;Colonia Bremen;0;14
14182130;Idiazabal;0;14
14182140;Justiniano Posse;0;14
14182150;Laborde;0;14
14182160;Monte Leña;0;14
14182170;Monte Maíz;0;14
14182180;Morrison;0;14
14182190;Noetinger;0;14
14182200;Ordoñez;0;14
14182210;Pascanas;0;14
14182220;Pueblo Italiano;0;14
14182230;Ramón J. Cárcano;0;14
14182240;San Antonio de Litín;0;14
14182250;San Marcos;0;14
14182260;San Severo;0;14
14182270;Viamonte;0;14
14182280;Villa Los Patos;0;14
14182290;Wenceslao Escalante;0;14
18007010;Bella Vista;0;18
18014010;Berón de Astrada;0;18
18014020;Yahapé;0;18
18021020;Corrientes;0;18
18021030;Laguna Brava;0;18
18021040;Riachuelo;0;18
18021050;San Cayetano;0;18
18028010;Concepción;0;18
18028020;Santa Rosa;0;18
18028030;Tabay;0;18
18028040;Tatacua;0;18
18035010;Cazadores Correntinos;0;18
18035020;Curuzú Cuatiá;0;18
18035030;Perugorría;0;18
18042010;El Sombrero;0;18
18042020;Empedrado;0;18
18049010;Esquina;0;18
18049020;Pueblo Libertador;0;18
18056010;Alvear;0;18
18056020;Estación Torrent;0;18
18063010;Itá Ibaté;0;18
18063020;Lomas de Vallejos;0;18
18063030;Nuestra Señora del Rosario de Caá Catí;0;18
18063040;Palmar Grande;0;18
18070010;Carolina;0;18
18070020;Goya;0;18
18077010;Itatí;0;18
18077020;Ramada Paso;0;18
18084010;Colonia Liebig's;0;18
18084020;Ituzaingó;0;18
18084030;San Antonio;0;18
18084040;San Carlos;0;18
18084050;Villa Olivari;0;18
18091010;Cruz de los Milagros;0;18
18091020;Gobernador Juan E. Martínez;0;18
18091030;Lavalle;0;18
18091040;Santa Lucía;0;18
18091050;Villa Córdoba;0;18
18091060;Yatayti Calle;0;18
18098010;Mburucuyá;0;18
18105010;Felipe Yofré;0;18
18105020;Mariano I. Loza;0;18
18105030;Mercedes;0;18
18112010;Colonia Libertad;0;18
18112020;Estación Libertad;0;18
18112030;Juan Pujol;0;18
18112040;Mocoretá;0;18
18112050;Monte Caseros;0;18
18112060;Parada Acuña;0;18
18112070;Parada Labougle;0;18
18119010;Bonpland;0;18
18119020;Parada Pucheta;0;18
18119030;Paso de los Libres;0;18
18119040;Tapebicuá;0;18
18126010;Saladas;0;18
18126020;San Lorenzo;0;18
18133010;Ingenio Primer Correntino;0;18
18133020;Paso de la Patria;0;18
18133030;San Cosme;0;18
18133040;Santa Ana;0;18
18140010;San Luis del Palmar;0;18
18147010;Colonia Carlos Pellegrini;0;18
18147020;Guaviraví;0;18
18147030;La Cruz;0;18
18147040;Yapeyú;0;18
18154010;Loreto;0;18
18154020;San Miguel;0;18
18161010;Chavarría;0;18
18161020;Colonia Pando;0;18
18161030;9 de Julio;0;18
18161040;Pedro R. Fernández;0;18
18161050;San Roque;0;18
18168010;José Rafael Gómez;0;18
18168020;Garruchos;0;18
18168030;Gobernador Igr. Valentín Virasoro;0;18
18168040;Santo Tomé;0;18
18175010;Sauce;0;18
22007010;Concepción del Bermejo;0;22
22007020;Los Frentones;0;22
22007030;Pampa del Infierno;0;22
22007040;Río Muerto;0;22
22007050;Taco Pozo;0;22
22014010;General Vedia;0;22
22014020;Isla del Cerrito;0;22
22014030;La Leonesa;0;22
22014040;Las Palmas;0;22
22014050;Puerto Bermejo Nuevo;0;22
22014060;Puerto Bermejo Viejo;0;22
22014070;Puerto Eva Perón;0;22
22021010;Presidencia Roque Sáenz Peña;0;22
22028010;Charata;0;22
22036010;Gancedo;0;22
22036020;General Capdevila;0;22
22036030;General Pinedo;0;22
22036040;Mesón de Fierro;0;22
22036050;Pampa Landriel;0;22
22039010;Hermoso Campo;0;22
22039020;Itín;0;22
22043010;Chorotis;0;22
22043020;Santa Sylvina;0;22
22043030;Venados Grandes;0;22
22049010;Corzuela;0;22
22056010;La Escondida;0;22
22056020;La Verde;0;22
22056030;Lapachito;0;22
22056040;Makallé;0;22
22063010;El Espinillo;0;22
22063020;El Sauzal;0;22
22063030;El Sauzalito;0;22
22063040;Fortín Lavalle;0;22
22063050;Fuerte Esperanza;0;22
22063060;Juan José Castelli;0;22
22063080;Nueva Pompeya;0;22
22063100;Villa Río Bermejito;0;22
22063110;Wichi;0;22
22063120;Zaparinqui;0;22
22070010;Avia Terai;0;22
22070020;Campo Largo;0;22
22070030;Fortín Las Chuñas;0;22
22070040;Napenay;0;22
22077010;Colonia Popular;0;22
22077020;Estación General Obligado;0;22
22077030;Laguna Blanca;0;22
22077040;Puerto Tirol;0;22
22084010;Ciervo Petiso;0;22
22084020;General José de San Martín;0;22
22084030;La Eduvigis;0;22
22084040;Laguna Limpia;0;22
22084050;Pampa Almirón;0;22
22084060;Pampa del Indio;0;22
22084070;Presidencia Roca;0;22
22084080;Selvas del Río de Oro;0;22
22091010;Tres Isletas;0;22
22098010;Coronel Du Graty;0;22
22098020;Enrique Urien;0;22
22098030;Villa Angela;0;22
22105010;Las Breñas;0;22
22112010;La Clotilde;0;22
22112020;La Tigra;0;22
22112030;San Bernardo;0;22
22119010;Presidencia de la Plaza;0;22
22126010;Barrio de los Pescadores;0;22
22126020;Colonia Benítez;0;22
22126030;Margarita Belén;0;22
22133010;Quitilipi;0;22
22133020;Villa El Palmar;0;22
22140010;Barranqueras;0;22
22140020;Basail;0;22
22140030;Colonia Baranda;0;22
22140040;Fontana;0;22
22140050;Puerto Vilelas;0;22
22140060;Resistencia;0;22
22147010;Samuhú;0;22
22147020;Villa Berthet;0;22
22154010;Capitán Solari;0;22
22154020;Colonia Elisa;0;22
22154030;Colonias Unidas;0;22
22154040;Ingeniero Barbet;0;22
22154050;Las Garcitas;0;22
22161010;Charadai;0;22
22161020;Cote Lai;0;22
22161030;Haumonia;0;22
22161040;Horquilla;0;22
22161050;La Sabana;0;22
22168010;Colonia Aborigen;0;22
22168020;Machagai;0;22
22168030;Napalpí;0;22
26007010;Arroyo Verde;0;26
26007020;Puerto Madryn;0;26
26007030;Puerto Pirámides;0;26
26007040;Quintas El Mirador;0;26
26007050;Reserva Area Protegida El Doradillo;0;26
26014010;Buenos Aires Chico;0;26
26014020;Cholila;0;26
26014025;Costa del Chubut;0;26
26014030;Cushamen Centro;0;26
26014040;El Hoyo;0;26
26014050;El Maitén;0;26
26014060;Epuyén;0;26
26014065;Fofo Cahuel;0;26
26014070;Gualjaina;0;26
26014080;Lago Epuyén;0;26
26014090;Lago Puelo;0;26
26014100;Leleque;0;26
26021010;Astra;0;26
26021020;Bahía Bustamante;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021030;Comodoro Rivadavia;0;26
26021040;Diadema Argentina;0;26
26021050;Rada Tilly;0;26
26028010;Camarones;0;26
26028020;Garayalde;0;26
26035010;Aldea Escolar (Los Rápidos);0;26
26035020;Corcovado;0;26
26035030;Esquel;0;26
26035040;Lago Rosario;0;26
26035050;Los Cipreses;0;26
26035060;Trevelín;0;26
26035070;Villa Futalaufquen;0;26
26042010;Dique Florentino Ameghino;0;26
26042020;Dolavon;0;26
26042030;Gaiman;0;26
26042040;28 de Julio;0;26
26049010;Blancuntre;0;26
26049020;El Escorial;0;26
26049030;Gastre;0;26
26049040;Lagunita Salada;0;26
26049050;Yala Laubat;0;26
26056010;Aldea Epulef;0;26
26056020;Carrenleufú;0;26
26056030;Colan Conhué;0;26
26056040;Paso del Sapo;0;26
26056050;Tecka;0;26
26063010;El Mirasol;0;26
26063020;Las Plumas;0;26
26070010;Cerro Cóndor;0;26
26070020;Los Altares;0;26
26070030;Paso de Indios;0;26
26077010;Playa Magagna;9103;26
26077020;Playa Unión;9103;26
26077030;Rawson;9103;26
26077040;Trelew;9100;26
26084010;Aldea Apeleg;0;26
26084020;Aldea Beleiro;0;26
26084030;Alto Río Senguer;0;26
26084040;Doctor Ricardo Rojas;0;26
26084050;Facundo;0;26
26084060;Lago Blanco;0;26
26084070;Río Mayo;0;26
26091010;Buen Pasto;0;26
26091020;Sarmiento;0;26
26098010;Doctor Oscar Atilio Viglione (Frontera de Río Pico);0;26
26098020;Gobernador Costa;0;26
26098030;José de San Martín;0;26
26098040;Río Pico;0;26
26105010;Gan Gan;0;26
26105020;Telsen;0;26
30008010;Arroyo Barú;0;30
30008020;Colón;0;30
30008030;Colonia Hugues;0;30
30008040;Hambis;0;30
30008050;Hocker;0;30
30008060;La Clarita;0;30
30008070;Pueblo Cazes;0;30
30008080;Pueblo Liebig's;0;30
30008090;San José;0;30
30008090;San José;0;30
30008090;San José;0;30
30008100;Ubajay;0;30
30008110;Villa Elisa;0;30
30015010;Calabacilla;0;30
30015020;Clodomiro Ledesma;0;30
30015030;Colonia Ayuí;0;30
30015040;Colonia General Roca;0;30
30015060;Concordia;0;30
30015060;Concordia;0;30
30015060;Concordia;0;30
30015060;Concordia;0;30
30015060;Concordia;0;30
30015080;Estación Yeruá;0;30
30015083;Estación Yuquerí;0;30
30015087;Estancia Grande;0;30
30015090;La Criolla;0;30
30015100;Los Charrúas;0;30
30015110;Nueva Escocia;0;30
30015130;Pedernal;0;30
30015140;Puerto Yeruá;0;30
30021010;Aldea Brasilera;0;30
30021015;Aldea Grapschental;0;30
30021020;Aldea Protestante;0;30
30021030;Aldea Salto;0;30
30021040;Aldea San Francisco;0;30
30021050;Aldea Spatzenkutter;0;30
30021060;Aldea Valle María;0;30
30021070;Colonia Ensayo;0;30
30021080;Diamante;0;30
30021080;Diamante;0;30
30021090;Estación Camps;0;30
30021100;General Alvear;0;30
30021110;General Racedo (El Carmen);0;30
30021120;General Ramírez;0;30
30021123;La Juanita;0;30
30021127;Las Jaulas;0;30
30021130;Paraje La Virgen;0;30
30021140;Puerto Las Cuevas;0;30
30021150;Villa Libertador San Martín;0;30
30021150;Villa Libertador San Martín;0;30
30028010;Chajarí;0;30
30028020;Colonia Alemana;0;30
30028050;Colonia Peña;0;30
30028070;Federación;0;30
30028080;Los Conquistadores;0;30
30028090;San Jaime de la Frontera;0;30
30028100;San Pedro;0;30
30028105;San Ramón;0;30
30028110;Santa Ana;0;30
30028120;Villa del Rosario;0;30
30035010;Conscripto Bernardi;0;30
30035020;Aldea San Isidro (El Cimarrón);0;30
30035030;Federal;0;30
30035040;Nueva Vizcaya;0;30
30035050;Sauce de Luna;0;30
30042010;San José de Feliciano;0;30
30042020;San Víctor;0;30
30049010;Aldea Asunción;0;30
30049020;Estación Lazo;0;30
30049030;General Galarza;0;30
30049040;Gualeguay;0;30
30049050;Puerto Ruiz;0;30
30056010;Aldea San Antonio;0;30
30056020;Aldea San Juan;0;30
30056030;Enrique Carbó;0;30
30056035;Estación Escriña;0;30
30056040;Faustino M. Parera;0;30
30056050;General Almada;0;30
30056060;Gilbert;0;30
30056070;Gualeguaychú;0;30
30056080;Irazusta;0;30
30056090;Larroque;0;30
30056095;Pastor Britos;0;30
30056100;Pueblo General Belgrano;0;30
30056110;Urdinarrain;0;30
30063020;Ceibas;0;30
30063030;Ibicuy;0;30
30063040;Médanos;0;30
30063060;Villa Paranacito;0;30
30070005;Alcaraz;0;30
30070010;Bovril;0;30
30070020;Colonia Avigdor;0;30
30070030;El Solar;0;30
30070040;La Paz;0;30
30070050;Piedras Blancas;0;30
30070070;San Gustavo;0;30
30070080;Santa Elena;0;30
30070090;Sir Leonard;0;30
30077010;Aranguren;0;30
30077020;Betbeder;0;30
30077030;Don Cristóbal;0;30
30077040;Febré;0;30
30077050;Hernández;0;30
30077060;Lucas González;0;30
30077070;Nogoyá;0;30
30077080;XX de Setiembre;0;30
30084010;Aldea María Luisa;0;30
30084015;Aldea San Juan;0;30
30084020;Aldea San Rafael;0;30
30084030;Aldea Santa María;0;30
30084040;Aldea Santa Rosa;0;30
30084050;Cerrito;0;30
30084050;Cerrito;0;30
30084060;Colonia Avellaneda;0;30
30084065;Colonia Crespo;0;30
30084070;Crespo;0;30
30084080;El Palenque;0;30
30084090;El Pingo;0;30
30084095;El Ramblón;0;30
30084100;Hasenkamp;0;30
30084110;Hernandarias;0;30
30084120;La Picada;0;30
30084130;Las Tunas;0;30
30084140;María Grande;0;30
30084150;Oro Verde;0;30
30084160;Paraná;0;30
30084170;Pueblo Bellocq (Las Garzas);0;30
30084180;Pueblo Brugo;0;30
30084190;Pueblo General San Martín;0;30
30084200;San Benito;0;30
30084210;Sauce Montrull;0;30
30084220;Sauce Pinto;0;30
30084230;Seguí;0;30
30084240;Sosa;0;30
30084250;Tabossi;0;30
30084260;Tezanos Pinto;0;30
30084270;Viale;0;30
30084280;Villa Fontana;0;30
30084290;Villa Gdor. Luis F. Etchevehere;0;30
30084300;Villa Urquiza;0;30
30088010;General Campos;0;30
30088020;San Salvador;0;30
30091010;Altamirano Sur;0;30
30091020;Durazno;0;30
30091030;Estación Arroyo Clé;0;30
30091040;Gobernador Echagüe;0;30
30091050;Gobernador Mansilla;0;30
30091060;Gobernador Solá;0;30
30091070;Guardamonte;0;30
30091080;Las Guachas;0;30
30091090;Maciá;0;30
30091100;Rosario del Tala;0;30
30098010;Basavilbaso;0;30
30098020;Caseros;0;30
30098030;Colonia Elía;0;30
30098040;Concepción del Uruguay;0;30
30098060;Herrera;0;30
30098070;Las Moscas;0;30
30098080;Líbaros;0;30
30098090;1º de Mayo;0;30
30098100;Pronunciamiento;0;30
30098110;Rocamora;0;30
30098120;Santa Anita;0;30
30098130;Villa Mantero;0;30
30098140;Villa San Justo;0;30
30098150;Villa San Marcial (Est. Gobernador Urquiza);0;30
30105010;Antelo;0;30
30105040;Molino Doll;0;30
30105060;Victoria;0;30
30113010;Estación Raíces;0;30
30113020;Ingeniero Miguel Sajaroff;0;30
30113030;Jubileo;0;30
30113050;Paso de la Laguna;0;30
30113060;Villa Clara;0;30
30113070;Villa Domínguez;0;30
30113080;Villaguay;0;30
34007003;Fortín Soledad;0;34
34007005;Guadalcazar;0;34
34007007;La Rinconada;0;34
34007010;Laguna Yema;0;34
34007015;Lamadrid;0;34
34007020;Los Chiriguanos;0;34
34007030;Pozo de Maza;0;34
34007040;Pozo del Mortero;0;34
34007050;Vaca Perdida;0;34
34014010;Colonia Pastoril;0;34
34014020;Formosa;0;34
34014030;Gran Guardia;0;34
34014040;Mariano Boedo;0;34
34014050;Mojón de Fierro;0;34
34014060;San Hilario;0;34
34014070;Villa del Carmen;0;34
34021010;Banco Payaguá;0;34
34021020;General Lucio V. Mansilla;0;34
34021030;Herradura;0;34
34021040;San Francisco de Laishi;0;34
34021050;Tatané;0;34
34021060;Villa Escolar;0;34
34028010;Ingeniero Guillermo N. Juárez;0;34
34035010;Bartolomé de las Casas;0;34
34035010;Bartolomé de las Casas;0;34
34035010;Bartolomé de las Casas;0;34
34035020;Colonia Sarmiento;0;34
34035030;Comandante Fontana;0;34
34035040;El Recreo;0;34
34035050;Estanislao del Campo;0;34
34035060;Fortín Cabo 1º Lugones;0;34
34035070;Fortín Sargento 1º Leyes;0;34
34035080;Ibarreta;0;34
34035090;Juan G. Bazán;0;34
34035100;Las Lomitas;0;34
34035110;Posta Cambio Zalazar;0;34
34035120;Pozo del Tigre;0;34
34035130;San Martín I;0;34
34035140;San Martín II;0;34
34035150;Subteniente Perín;0;34
34035160;Villa General Güemes;0;34
34035170;Villa General Manuel Belgrano;0;34
34042010;Buena Vista;0;34
34042020;El Espinillo;0;34
34042030;Laguna Gallo;0;34
34042040;Misión Tacaaglé;0;34
34042050;Portón Negro;0;34
34042060;Tres Lagunas;0;34
34049010;Clorinda;0;34
34049020;Laguna Blanca;0;34
34049030;Laguna Naick-Neck;0;34
34049040;Palma Sola;0;34
34049050;Puerto Pilcomayo;0;34
34049060;Riacho He-He;0;34
34049070;Riacho Negro;0;34
34049080;Siete Palmas;0;34
34056010;Colonia Campo Villafañe;0;34
34056020;El Colorado;0;34
34056030;Palo Santo;0;34
34056040;Pirané;0;34
34056050;Villa Kilómetro 213;0;34
34063010;El Potrillo;0;34
34063020;General Mosconi;0;34
34063030;El Quebracho;0;34
38007010;Abdón Castro Tolay;0;38
38007020;Abra Pampa;0;38
38007030;Abralaite;0;38
38007035;Agua de Castilla;0;38
38007040;Casabindo;0;38
38007050;Cochinoca;0;38
38007055;La Redonda;0;38
38007060;Puesto del Marquéz;0;38
38007063;Quebraleña;0;38
38007067;Quera;0;38
38007070;Rinconadillas;0;38
38007080;San Francisco de Alfarcito;0;38
38007085;Santa Ana de la Puna;0;38
38007090;Santuario de Tres Pozos;0;38
38007095;Tambillos;0;38
38007100;Tusaquillas;0;38
38014010;Aguas Calientes;0;38
38014010;Aguas Calientes;0;38
38014010;Aguas Calientes;0;38
38014020;Barrio El Milagro;0;38
38014030;Barrio La Unión;0;38
38014040;El Carmen;0;38
38014050;Los Lapachos;0;38
38014055;Loteo San Vicente;0;38
38014060;Manantiales;0;38
38014070;Monterrico;0;38
38014080;Pampa Blanca;0;38
38014090;Perico;0;38
38014100;Puesto Viejo;0;38
38014110;San Isidro;0;38
38014120;San Juancito;0;38
38021010;Guerrero;0;38
38021020;La Almona;0;38
38021030;León;0;38
38021040;Lozano;0;38
38021050;Ocloyas;0;38
38021060;San Salvador de Jujuy;0;38
38021065;Tesorero;0;38
38021070;Yala;0;38
38021070;Yala;0;38
38021070;Yala;0;38
38028003;Aparzo;0;38
38028007;Cianzo;0;38
38028010;Coctaca;0;38
38028020;El Aguilar;0;38
38028030;Hipólito Yrigoyen;0;38
38028040;Humahuaca;0;38
38028043;Palca de Aparzo;0;38
38028045;Palca de Varas;0;38
38028047;Rodero;0;38
38028050;Tres Cruces;0;38
38028060;Uquía;0;38
38035010;Bananal;0;38
38035020;Bermejito;0;38
38035030;Caimancito;0;38
38035040;Calilegua;0;38
38035050;Chalicán;0;38
38035060;Fraile Pintado;0;38
38035070;Libertad;0;38
38035080;Libertador General San Martín;0;38
38035080;Libertador General San Martín;0;38
38035080;Libertador General San Martín;0;38
38035090;Maíz Negro;0;38
38035100;Paulina;0;38
38035110;Yuto;0;38
38042010;Carahunco;0;38
38042020;Centro Forestal;0;38
38042040;Palpalá;0;38
38042040;Palpalá;0;38
38049003;Casa Colorada;0;38
38049007;Coyaguaima;0;38
38049010;Lagunillas de Farallón;0;38
38049020;Liviara;0;38
38049025;Loma Blanca;0;38
38049030;Nuevo Pirquitas;0;38
38049035;Orosmayo;0;38
38049040;Rinconada;0;38
38056010;El Ceibal;0;38
38056017;Los Alisos;0;38
38056020;Loteo Navea;0;38
38056025;Nuestra Señora del Rosario;0;38
38056030;San Antonio;0;38
38063010;Arrayanal;0;38
38063020;Arroyo Colorado;0;38
38063030;Don Emilio;0;38
38063040;El Acheral;0;38
38063050;El Puesto;0;38
38063060;El Quemado;0;38
38063070;La Esperanza;0;38
38063070;La Esperanza;0;38
38063080;La Manga;0;38
38063090;La Mendieta;0;38
38063100;Miraflores;0;38
38063110;Palos Blancos;0;38
38063120;Parapetí;0;38
38063130;Piedritas;0;38
38063140;Rodeito;0;38
38063150;Rosario de Río Grande (ex Barro Negro);0;38
38063160;San Antonio;0;38
38063170;San Lucas;0;38
38063180;San Pedro;0;38
38063190;Sauzal;0;38
38070010;El Fuerte;0;38
38070020;El Piquete;0;38
38070030;El Talar;0;38
38070040;Palma Sola;0;38
38070050;Puente Lavayén;0;38
38070060;Santa Clara;0;38
38070070;Vinalito;0;38
38077010;Casira;0;38
38077020;Ciénega de Paicone;0;38
38077030;Cieneguillas;0;38
38077040;Cusi Cusi;0;38
38077045;El Angosto;0;38
38077050;La Ciénega;0;38
38077060;Misarrumi;0;38
38077070;Oratorio;0;38
38077080;Paicone;0;38
38077090;San Juan de Oros;0;38
38077100;Santa Catalina;0;38
38077110;Yoscaba;0;38
38084010;Catua;0;38
38084020;Coranzuli;0;38
38084030;El Toro;0;38
38084040;Huáncar;0;38
38084045;Jama;0;38
38084050;Mina Providencia;0;38
38084055;Olacapato;0;38
38084060;Olaroz Chico;0;38
38084070;Pastos Chicos;0;38
38084080;Puesto Sey;0;38
38084090;San Juan de Quillaqués;0;38
38084100;Susques;0;38
38094010;Colonia San José;0;38
38094010;Colonia San José;0;38
38094020;Huacalera;0;38
38094030;Juella;0;38
38094040;Maimará;0;38
38094050;Tilcara;0;38
38098010;Bárcena;0;38
38098020;El Moreno;0;38
38098025;Puerta de Colorados;0;38
38098030;Purmamarca;0;38
38098040;Tumbaya;0;38
38098050;Volcán;0;38
38105010;Caspalá;0;38
38105020;Pampichuela;0;38
38105030;San Francisco;0;38
